13.062378 1.013738
13.083252 1.018024
13.104065 1.019532
13.124878 1.022763
13.145752 1.026298
13.166565 1.028863
13.187378 1.033387
13.208252 1.041123
13.229065 1.048754
13.249878 1.048626
13.270752 1.046455
13.291565 1.049161
13.312378 1.050488
13.333252 1.049751
13.354065 1.046946
13.374878 1.045591
13.395752 1.045843
13.416565 1.044588
13.437378 1.043601
13.458252 1.044613
13.479065 1.044616
13.499878 1.043206
13.520752 1.043268
13.541565 1.043946
13.562378 1.044430
13.583252 1.042943
13.604065 1.043409
13.624878 1.043120
13.645752 1.042852
13.666565 1.042537
13.687378 1.040076
13.708252 1.040758
13.729065 1.037935
13.749878 1.039371
13.770752 1.038800
13.791565 1.039094
13.812378 1.038507
13.833252 1.037523
13.854065 1.039949
13.874878 1.038858
13.895752 1.037995
13.916565 1.037708
13.937378 1.038408
13.958252 1.036909
13.979065 1.036215
13.999878 1.034794
14.020752 1.033957
14.041565 1.036675
14.062378 1.032531
14.083252 1.032008
14.104065 1.029829
14.124878 1.027380
14.145752 1.023703
14.166565 1.020881
14.187378 1.017654
14.208252 1.014196
14.229065 1.009378
14.249878 1.005142
14.270752 1.000923
14.291565 0.995999
14.312378 0.993417
14.333252 0.987819
14.354065 0.983335
14.374878 0.978598
14.395752 0.974455
14.416565 0.970589
14.437378 0.966504
14.458252 0.964214
14.479065 0.958587
14.499878 0.957180
14.520691 0.955730
14.541504 0.952166
14.562378 0.951154
14.583191 0.950130
14.604004 0.945423
14.624878 0.946029
14.645691 0.944515
14.666504 0.944088
14.687378 0.946102
14.708191 0.946349
14.729004 0.947836
14.749878 0.947519
14.770691 0.950722
14.791504 0.953117
14.812378 0.954414
14.833191 0.956714
14.854004 0.958605
14.874878 0.961920
14.895691 0.965356
14.916504 0.968226
14.937378 0.971146
14.958191 0.973247
14.979004 0.977300
14.999878 0.982393
15.020691 0.986277
15.041504 0.990907
15.062378 0.992892
15.083191 0.998657
15.104004 1.001284
15.124878 1.005988
15.145691 1.010195
15.166504 1.013736
15.187378 1.018351
15.208191 1.021354
15.229004 1.025526
15.249878 1.028792
15.270691 1.033062
15.291504 1.036236
15.312378 1.040407
15.333191 1.042435
15.354004 1.048164
15.374878 1.048960
15.395691 1.051258
15.416504 1.054905
15.437378 1.056873
15.458191 1.057197
15.479004 1.057463
15.499878 1.060086
15.520691 1.060092
15.541504 1.058159
15.562378 1.059602
15.583191 1.059806
15.604004 1.060901
15.624878 1.059371
15.645691 1.059698
15.666504 1.058041
15.687378 1.057449
15.708191 1.056731
15.729004 1.054396
15.749878 1.056859
15.770691 1.055951
15.791504 1.053322
15.812378 1.051785
15.833191 1.052187
15.854004 1.050670
15.874878 1.051591
15.895691 1.051663
15.916504 1.052104
15.937378 1.051236
15.958191 1.052327
15.979004 1.050523
15.999878 1.050536
16.020691 1.050362
16.041504 1.049444
16.062378 1.048886
16.083191 1.047310
16.104004 1.045692
16.145691 1.042262
16.166504 1.039556
16.187378 1.035882
16.208191 1.031814
16.229004 1.029115
16.249878 1.024639
16.270691 1.022649
16.291504 1.015702
16.312378 1.011085
16.333191 1.007740
16.354004 1.002802
16.374878 1.004524
16.395691 0.998317
16.416504 0.990179
16.437317 0.983658
16.458130 0.977009
16.479004 0.973113
16.499817 0.968458
16.520630 0.964883
16.541504 0.962078
16.562317 0.958722
16.583130 0.952920
16.604004 0.950122
16.624817 0.948629
16.645630 0.946723
16.666504 0.943887
16.687317 0.944871
16.708130 0.941799
16.729004 0.942669
16.749817 0.942118
16.770630 0.942239
16.791504 0.943324
16.812317 0.942576
16.833130 0.944126
16.854004 0.945135
16.874817 0.947139
16.895630 0.948635
16.916504 0.950369
16.937317 0.953448
16.958130 0.955804
